timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600074186311,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-403,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181883,4439,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-341,text,false,,3810,123,1000,1000,https://www.firstbench.app/,977,0,388
1600074181883,977,Landing page-0,301,Moved Permanently,JMeter Users 1-341,text,true,,428,123,1000,1000,http://www.firstbench.app/,977,0,388
1600074182861,3461,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-341,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3461
1600074186323,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-341,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181879,4445,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-371,text,false,,3810,123,1000,1000,https://www.firstbench.app/,988,0,396
1600074181879,988,Landing page-0,301,Moved Permanently,JMeter Users 1-371,text,true,,428,123,1000,1000,http://www.firstbench.app/,988,0,396
1600074182868,3456,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-371,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3456
1600074186324,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-371,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181964,4374,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-544,text,false,,3810,123,1000,1000,https://www.firstbench.app/,881,0,434
1600074181964,881,Landing page-0,301,Moved Permanently,JMeter Users 1-544,text,true,,428,123,1000,1000,http://www.firstbench.app/,881,0,434
1600074182846,3492,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-544,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3492
1600074186338,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-544,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181790,4554,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-320,text,false,,3810,123,1000,1000,https://www.firstbench.app/,763,0,383
1600074181790,763,Landing page-0,301,Moved Permanently,JMeter Users 1-320,text,true,,428,123,1000,1000,http://www.firstbench.app/,763,0,383
1600074182554,3790,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-320,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3790
1600074186345,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-320,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181970,4415,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-549,text,false,,3810,123,1000,1000,https://www.firstbench.app/,867,0,429
1600074181970,867,Landing page-0,301,Moved Permanently,JMeter Users 1-549,text,true,,428,123,1000,1000,http://www.firstbench.app/,867,0,429
1600074182838,3547,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-549,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3547
1600074186386,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-549,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181870,4518,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-396,text,false,,3810,123,1000,1000,https://www.firstbench.app/,974,0,385
1600074181870,974,Landing page-0,301,Moved Permanently,JMeter Users 1-396,text,true,,428,123,1000,1000,http://www.firstbench.app/,974,0,385
1600074182845,3543,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-396,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3543
1600074186388,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-396,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181962,4488,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-542,text,false,,3810,123,1000,1000,https://www.firstbench.app/,878,0,431
1600074181962,878,Landing page-0,301,Moved Permanently,JMeter Users 1-542,text,true,,428,123,1000,1000,http://www.firstbench.app/,878,0,431
1600074182841,3609,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-542,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3609
1600074186450,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-542,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181871,4586,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-395,text,false,,3810,123,1000,1000,https://www.firstbench.app/,959,0,378
1600074181871,959,Landing page-0,301,Moved Permanently,JMeter Users 1-395,text,true,,428,123,1000,1000,http://www.firstbench.app/,959,0,378
1600074182830,3627,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-395,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3627
1600074186458,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-395,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181566,4933,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-127,text,false,,3810,123,1000,1000,https://www.firstbench.app/,932,0,548
1600074181566,932,Landing page-0,301,Moved Permanently,JMeter Users 1-127,text,true,,428,123,1000,1000,http://www.firstbench.app/,932,0,548
1600074182500,3999,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-127,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3999
1600074186500,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-127,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181809,4716,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-314,text,false,,3810,123,1000,1000,https://www.firstbench.app/,973,0,388
1600074181809,974,Landing page-0,301,Moved Permanently,JMeter Users 1-314,text,true,,428,123,1000,1000,http://www.firstbench.app/,973,0,388
1600074182783,3742,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-314,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3742
1600074186526,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-314,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181897,4637,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-467,text,false,,3810,123,1000,1000,https://www.firstbench.app/,897,0,432
1600074181897,897,Landing page-0,301,Moved Permanently,JMeter Users 1-467,text,true,,428,123,1000,1000,http://www.firstbench.app/,897,0,432
1600074182795,3739,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-467,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3739
1600074186534,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-467,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181862,4709,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-413,text,false,,3810,123,1000,1000,https://www.firstbench.app/,950,0,373
1600074181862,950,Landing page-0,301,Moved Permanently,JMeter Users 1-413,text,true,,428,123,1000,1000,http://www.firstbench.app/,950,0,373
1600074182813,3758,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-413,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3758
1600074186572,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-413,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181559,5054,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-21,text,false,,3810,123,1000,1000,https://www.firstbench.app/,811,0,490
1600074181559,811,Landing page-0,301,Moved Permanently,JMeter Users 1-21,text,true,,428,123,1000,1000,http://www.firstbench.app/,811,0,490
1600074182369,4244,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-21,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,4243
1600074186614,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-21,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181559,5093,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-9,text,false,,3810,123,1000,1000,https://www.firstbench.app/,738,0,443
1600074181559,742,Landing page-0,301,Moved Permanently,JMeter Users 1-9,text,true,,428,123,1000,1000,http://www.firstbench.app/,738,0,443
1600074182303,4349,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-9,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,4349
1600074186653,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-9,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181559,5133,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-96,text,false,,3810,123,1000,1000,https://www.firstbench.app/,922,0,548
1600074181559,922,Landing page-0,301,Moved Permanently,JMeter Users 1-96,text,true,,428,123,1000,1000,http://www.firstbench.app/,922,0,548
1600074182482,4210,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-96,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,4210
1600074186692,1,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-96,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181817,4879,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-356,text,false,,3810,123,1000,1000,https://www.firstbench.app/,986,0,395
1600074181817,986,Landing page-0,301,Moved Permanently,JMeter Users 1-356,text,true,,428,123,1000,1000,http://www.firstbench.app/,986,0,395
1600074182804,3892,Landing page-1,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-356,text,false,,3382,0,1000,1000,https://www.firstbench.app/,0,0,3892
1600074186697,0,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:80 failed to respond,JMeter Users 1-356,text,false,,2087,0,1000,1000,http://www.firstbench.app/#courses-section,0,0,0
1600074181929,4810,Landing page,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,JMeter Users 1-514,text,false,,3810,123,1000,1000,https://www.firstbench.app/,866,0,422
